2022-04-05,121697.56172466703
2022-04-06,121697.56172466703
2022-04-07,121697.56172466703
2022-04-08,121697.56172466703
2022-04-09,53185.964263017115
2022-04-10,53185.964263017115
2022-04-11,121697.56172466703
2022-04-12,121697.56172466703
2022-04-13,121697.56172466703
2022-04-14,121697.56172466703
2022-04-15,121697.56172466703
2022-04-16,53185.964263017115
2022-04-17,53185.964263017115
2022-04-18,121697.56172466703
2022-04-19,121697.56172466703
2022-04-20,121697.56172466703
2022-04-21,121697.56172466703
2022-04-22,121697.56172466703
2022-04-23,53185.964263017115
2022-04-24,53185.964263017115
2022-04-25,121697.56172466703
2022-04-26,121697.56172466703
2022-04-27,121697.56172466703
2022-04-28,121697.56172466703
2022-04-29,121697.56172466703
2022-04-30,53185.964263017115
2022-05-01,53228.58678557341
2022-05-02,121795.08852786654
2022-05-03,121795.08852786654
2022-05-04,121795.08852786654
2022-05-05,121795.08852786654
2022-05-06,121795.08852786654
2022-05-07,53228.58678557341
2022-05-08,53228.58678557341
2022-05-09,121795.08852786654
2022-05-10,121795.08852786654
2022-05-11,121795.08852786654
2022-05-12,121795.08852786654
2022-05-13,121795.08852786654
2022-05-14,53228.58678557341
2022-05-15,53228.58678557341
2022-05-16,121795.08852786654
2022-05-17,121795.08852786654
2022-05-18,121795.08852786654
2022-05-19,121795.08852786654
2022-05-20,121795.08852786654
2022-05-21,53228.58678557341
2022-05-22,53228.58678557341
2022-05-23,121795.08852786654
2022-05-24,121795.08852786654
2022-05-25,121795.08852786654
2022-05-26,121795.08852786654
2022-05-27,121795.08852786654
2022-05-28,53228.58678557341
2022-05-29,53228.58678557341
2022-05-30,121795.08852786654
2022-05-31,121795.08852786654
2022-06-01,106635.72077892946
2022-06-02,106635.72077892946
2022-06-03,106635.72077892946
2022-06-04,46603.428648313224
2022-06-05,46603.428648313224
2022-06-06,106635.72077892946
2022-06-07,106635.72077892946
2022-06-08,106635.72077892946
2022-06-09,106635.72077892946
2022-06-10,106635.72077892946
2022-06-11,46603.428648313224
2022-06-12,46603.428648313224
2022-06-13,106635.72077892946
2022-06-14,106635.72077892946
2022-06-15,106635.72077892946
2022-06-16,106635.72077892946
2022-06-17,106635.72077892946
2022-06-18,46603.428648313224
2022-06-19,46603.428648313224
2022-06-20,106635.72077892946
2022-06-21,106635.72077892946
2022-06-22,106635.72077892946
2022-06-23,106635.72077892946
2022-06-24,106635.72077892946
2022-06-25,46603.428648313224
2022-06-26,46603.428648313224
2022-06-27,106635.72077892946
2022-06-28,106635.72077892946
2022-06-29,106635.72077892946
2022-06-30,106635.72077892946
2022-07-01,104336.65108652825
2022-07-02,45598.65717413296
2022-07-03,45598.65717413296
2022-07-04,104336.65108652825
2022-07-05,104336.65108652825
2022-07-06,104336.65108652825
2022-07-07,104336.65108652825
2022-07-08,104336.65108652825
2022-07-09,45598.65717413296
2022-07-10,45598.65717413296
2022-07-11,104336.65108652825
2022-07-12,104336.65108652825
2022-07-13,104336.65108652825
2022-07-14,104336.65108652825
2022-07-15,104336.65108652825
2022-07-16,45598.65717413296
2022-07-17,45598.65717413296
2022-07-18,104336.65108652825
2022-07-19,104336.65108652825
2022-07-20,104336.65108652825
2022-07-21,104336.65108652825
2022-07-22,104336.65108652825
2022-07-23,45598.65717413296
2022-07-24,45598.65717413296
2022-07-25,104336.65108652825
2022-07-26,104336.65108652825
2022-07-27,104336.65108652825
2022-07-28,104336.65108652825
2022-07-29,104336.65108652825
2022-07-30,45598.65717413296
2022-07-31,45598.65717413296
2022-08-01,106974.3935577291
2022-08-02,106974.3935577291
2022-08-03,106974.3935577291
2022-08-04,106974.3935577291
2022-08-05,106974.3935577291
2022-08-06,46751.44014546093
2022-08-07,46751.44014546093
2022-08-08,106974.3935577291
2022-08-09,106974.3935577291
2022-08-10,106974.3935577291
2022-08-11,106974.3935577291
2022-08-12,106974.3935577291
2022-08-13,46751.44014546093
2022-08-14,46751.44014546093
2022-08-15,106974.3935577291
2022-08-16,106974.3935577291
2022-08-17,106974.3935577291
2022-08-18,106974.3935577291
2022-08-19,106974.3935577291
2022-08-20,46751.44014546093
2022-08-21,46751.44014546093
2022-08-22,106974.3935577291
2022-08-23,106974.3935577291
2022-08-24,106974.3935577291
2022-08-25,106974.3935577291
2022-08-26,106974.3935577291
2022-08-27,46751.44014546093
2022-08-28,46751.44014546093
2022-08-29,106974.3935577291
2022-08-30,106974.3935577291
2022-08-31,106974.3935577291
2022-09-01,123173.36365817052
2022-09-02,123173.36365817052
2022-09-03,53830.93978908551
2022-09-04,53830.93978908551
2022-09-05,123173.36365817052
2022-09-06,123173.36365817052
2022-09-07,123173.36365817052
2022-09-08,123173.36365817052
2022-09-09,123173.36365817052
2022-09-10,53830.93978908551
2022-09-11,53830.93978908551
2022-09-12,123173.36365817052
2022-09-13,123173.36365817052
2022-09-14,123173.36365817052
2022-09-15,123173.36365817052
2022-09-16,123173.36365817052
2022-09-17,53830.93978908551
2022-09-18,53830.93978908551
2022-09-19,123173.36365817052
2022-09-20,123173.36365817052
2022-09-21,123173.36365817052
2022-09-22,123173.36365817052
2022-09-23,123173.36365817052
2022-09-24,53830.93978908551
2022-09-25,53830.93978908551
2022-09-26,123173.36365817052
2022-09-27,123173.36365817052
2022-09-28,123173.36365817052
2022-09-29,123173.36365817052
2022-09-30,123173.36365817052
2022-10-01,52581.355550293396
2022-10-02,52581.355550293396
2022-10-03,120314.12518919125
2022-10-04,120314.12518919125
2022-10-05,120314.12518919125
2022-10-06,120314.12518919125
2022-10-07,120314.12518919125
2022-10-08,52581.355550293396
2022-10-09,52581.355550293396
2022-10-10,120314.12518919125
2022-10-11,120314.12518919125
2022-10-12,120314.12518919125
2022-10-13,120314.12518919125
2022-10-14,120314.12518919125
2022-10-15,52581.355550293396
2022-10-16,52581.355550293396
2022-10-17,120314.12518919125
2022-10-18,120314.12518919125
2022-10-19,120314.12518919125
2022-10-20,120314.12518919125
2022-10-21,120314.12518919125
2022-10-22,52581.355550293396
2022-10-23,52581.355550293396
2022-10-24,120314.12518919125
2022-10-25,120314.12518919125
2022-10-26,120314.12518919125
2022-10-27,120314.12518919125
2022-10-28,120314.12518919125
2022-10-29,52581.355550293396
2022-10-30,52581.355550293396
2022-10-31,120314.12518919125
2022-11-01,123173.36365817054
2022-11-02,123173.36365817054
2022-11-03,123173.36365817054
2022-11-04,123173.36365817054
2022-11-05,53830.93978908552
2022-11-06,53830.93978908552
2022-11-07,123173.36365817054
2022-11-08,123173.36365817054
2022-11-09,123173.36365817054
2022-11-10,123173.36365817054
2022-11-11,123173.36365817054
2022-11-12,53830.93978908552
2022-11-13,53830.93978908552
2022-11-14,123173.36365817054
2022-11-15,123173.36365817054
2022-11-16,123173.36365817054
2022-11-17,123173.36365817054
2022-11-18,123173.36365817054
2022-11-19,53830.93978908552
2022-11-20,53830.93978908552
2022-11-21,123173.36365817054
2022-11-22,123173.36365817054
2022-11-23,123173.36365817054
2022-11-24,123173.36365817054
2022-11-25,123173.36365817054
2022-11-26,53830.93978908552
2022-11-27,53830.93978908552
2022-11-28,123173.36365817054
2022-11-29,123173.36365817054
2022-11-30,123173.36365817054
2022-12-01,146656.7870050789
2022-12-02,146656.7870050789
2022-12-03,64093.99269829438
2022-12-04,64093.99269829438
2022-12-05,146656.7870050789
2022-12-06,146656.7870050789
2022-12-07,146656.7870050789
2022-12-08,146656.7870050789
2022-12-09,146656.7870050789
2022-12-10,64093.99269829438
2022-12-11,64093.99269829438
2022-12-12,146656.7870050789
2022-12-13,146656.7870050789
2022-12-14,146656.7870050789
2022-12-15,146656.7870050789
2022-12-16,146656.7870050789
2022-12-17,64093.99269829438
2022-12-18,64093.99269829438
2022-12-19,146656.7870050789
2022-12-20,146656.7870050789
2022-12-21,146656.7870050789
2022-12-22,146656.7870050789
2022-12-23,146656.7870050789
2022-12-24,64093.99269829438
2022-12-25,64093.99269829438
2022-12-26,146656.7870050789
2022-12-27,146656.7870050789
2022-12-28,146656.7870050789
2022-12-29,146656.7870050789
2022-12-30,146656.7870050789
2022-12-31,64093.99269829438
